;PrevNode,New_Node,Type
     42886,     28860,Highway
     42887,     28861,Highway
     42888,     28862,Highway
     42889,     28863,Highway
     42890,     28864,Highway
     42891,     28865,Highway
     42892,     28866,Highway
     42893,     28867,Highway
     42894,     28868,Highway
     42895,     28869,Highway
     42896,     28870,Highway
     42897,     28871,Highway
     42898,     28872,Highway
     42899,     28873,Highway
     42900,     28874,Highway
     42901,     28875,Highway
     42902,     28876,Highway
     42903,     28877,Highway
     42904,     28878,Highway
     42905,     28879,Highway
     42906,     28880,Highway
     42907,     28881,Highway
     42908,     28882,Highway
     42909,     28883,Highway
     42910,     28884,Highway
     42911,     28885,Highway
     42912,     28886,Highway
     42913,     28887,Highway
     42914,     28888,Highway
     42915,     28889,Highway
     42916,     28890,Highway
     42917,     28891,Highway
     42918,     28892,Highway
     42919,     28893,Highway
     42920,     28894,Highway
     42921,     28895,Highway
     42922,     28896,Highway
     42923,     28897,Highway
     42924,     28898,Highway
     42925,     28899,Highway
     42926,     28900,Highway
     42927,     28901,Highway
     42928,     28902,Highway
     42929,     28903,Highway
     42930,     28904,Highway
     42931,     28905,Highway
     42932,     28906,Highway
     42933,     28907,Highway
     42934,     28908,Highway
     42935,     28909,Highway
     42936,     28910,Highway
     42937,     28911,Highway
     42938,     28912,Highway
     42939,     28913,Highway
     42940,     28914,Highway
     42941,     28915,Highway
     42942,     28916,Highway
     42943,     28917,Highway
     42944,     28918,Highway
     42945,     28919,Highway
     42946,     28920,Highway
     42947,     28921,Highway
     42948,     28922,Highway
     42949,     28923,Highway
     42950,     28924,Highway
     42951,     28925,Highway
     42952,     28926,Highway
     42953,     28927,Highway
     42954,     28928,Highway
     42955,     28929,Highway
     42956,     28930,Highway
     42957,     28931,Highway
     42958,     28932,Highway
     42959,     28933,Highway
     42960,     28934,Highway
     42961,     28935,Highway
     42962,     28936,Highway
     42963,     28937,Highway
     42964,     28938,Highway
     42965,     28939,Highway
     42966,     28940,Highway
     42967,     28941,Highway
     42968,     28942,Highway
     42969,     28943,Highway
     42970,     28944,Highway
     42971,     28945,Highway
     42972,     28946,Highway
     42973,     28947,Highway
     42974,     28948,Highway
     42975,     28949,Highway
     42976,     28950,Highway
     42977,     28951,Highway
     42978,     28952,Highway
     42979,     28953,Highway
     42980,     28954,Highway
     42981,     28955,Highway
     42982,     28956,Highway
     42983,     28957,Highway
     42984,     28958,Highway
     42985,     28959,Highway
     42986,     28960,Highway
     42987,     28961,Highway
     42988,     28962,Highway
     42989,     28963,Highway
     42990,     28964,Highway
     42991,     28965,Highway
     42992,     28966,Highway
     42993,     28967,Highway
     42994,     28968,Highway
     42995,     28969,Highway
     42996,     28970,Highway
     42997,     28971,Highway
     42998,     28972,Highway
     42999,     28973,Highway
     43000,     28974,Highway
     43001,     28975,Highway
     43002,     28976,Highway
     43003,     28977,Highway
     43004,     28978,Highway
     43005,     28979,Highway
     43006,     28980,Highway
     43007,     28981,Highway
     43008,     28982,Highway
     43009,     28983,Highway
     43010,     28984,Highway
     43011,     28985,Highway
     43012,     28986,Highway
     43013,     28987,Highway
     43014,     28988,Highway
     43015,     28989,Highway
     43016,     28990,Highway
     43017,     28991,Highway
     43018,     28992,Highway
     43019,     28993,Highway
     43020,     28994,Highway
     43021,     28995,Highway
     43022,     28996,Highway
     43023,     28997,Highway
     43024,     28998,Highway
     43025,     28999,Highway
     43026,     29000,Highway
     43027,     29001,Highway
     43028,     29002,Highway
     43029,     29003,Highway
     43030,     29004,Highway
     43031,     29005,Highway
     43032,     29006,Highway
     43033,     29007,Highway
     43034,     29008,Highway
     43035,     29009,Highway
     43036,     29010,Highway
     43037,     29011,Highway
     43038,     29012,Highway
     43039,     29013,Highway
     43040,     29014,Highway
     43041,     29015,Highway
     43042,     29016,Highway
     43043,     29017,Highway
     43044,     29018,Highway
     43045,     29019,Highway
     43046,     29020,Highway
     43047,     29021,Highway
     43048,     29022,Highway
     43049,     29023,Highway
     43050,     29024,Highway
     43051,     29025,Highway
     43052,     29026,Highway
     43053,     29027,Highway
     43054,     29028,Highway
     43055,     29029,Highway
     43056,     29030,Highway
     43057,     29031,Highway
     43058,     29032,Highway
     43059,     29033,Highway
     43060,     29034,Highway
     43061,     29035,Highway
     43062,     29036,Highway
     43063,     29037,Highway
     43064,     29038,Highway
     43065,     29039,Highway
     43066,     29040,Highway
     43067,     29041,Highway
     43068,     29042,Highway
     43069,     29043,Highway
     43070,     29044,Highway
     43071,     29045,Highway
     43072,     29046,Highway
     43073,     29047,Highway
     43074,     29048,Highway
     43075,     29049,Highway
     43076,     29050,Highway
     43077,     29051,Highway
     43078,     29052,Highway
     43079,     29053,Highway
     43080,     29054,Highway
     43081,     29055,Highway
     43082,     29056,Highway
     43083,     29057,Highway
     43084,     29058,Highway
     43085,     29059,Highway
     43086,     29060,Highway
     43087,     29061,Highway
     43088,     29062,Highway
     43089,     29063,Highway
     43090,     29064,Highway
     43091,     29065,Highway
     43092,     29066,Highway
     43093,     29067,Highway
     43094,     29068,Highway
     43095,     29069,Highway
     43096,     29070,Highway
     43097,     29071,Highway
     43098,     29072,Highway
     43099,     29073,Highway
     43100,     29074,Highway
     43101,     29075,Highway
     43102,     29076,Highway
     43103,     29077,Highway
     43104,     29078,Highway
     43105,     29079,Highway
     43106,     29080,Highway
     43107,     29081,Highway
     43108,     29082,Highway
     43109,     29083,Highway
     43110,     29084,Highway
     43111,     29085,Highway
     43112,     29086,Highway
     43113,     29087,Highway
     43114,     29088,Highway
     43115,     29089,Highway
     43116,     29090,Highway
     43117,     29091,Highway
     43118,     29092,Highway
     43119,     29093,Highway
     43120,     29094,Highway
     43121,     29095,Highway
     43122,     29096,Highway
     43123,     29097,Highway
     43124,     29098,Highway
     43125,     29099,Highway
     43126,     29100,Highway
     43127,     29101,Highway
     43128,     29102,Highway
     43129,     29103,Highway
     43130,     29104,Highway
     43131,     29105,Highway
     43132,     29106,Highway
     43133,     29107,Highway
     43134,     29108,Highway
     43135,     29109,Highway
     43136,     29110,Highway
     43137,     29111,Highway
     43138,     29112,Highway
     43139,     29113,Highway
     43140,     29114,Highway
     43141,     29115,Highway
     43142,     29116,Highway
     43143,     29117,Highway
     43144,     29118,Highway
     43145,     29119,Highway
     43146,     29120,Highway
     43147,     29121,Highway
     43148,     29122,Highway
     43149,     29123,Highway
     43150,     29124,Highway
     43151,     29125,Highway
     43152,     29126,Highway
     43153,     29127,Highway
     43154,     29128,Highway
     43155,     29129,Highway
     43156,     29130,Highway
     43157,     29131,Highway
     43158,     29132,Highway
     43159,     29133,Highway
     43160,     29134,Highway
     43161,     29135,Highway
     43162,     29136,Highway
     43163,     29137,Highway
     43164,     29138,Highway
     43165,     29139,Highway
     43166,     29140,Highway
     43167,     29141,Highway
     43168,     29142,Highway
     43169,     29143,Highway
     43170,     29144,Highway
     43171,     29145,Highway
     43172,     29146,Highway
     43173,     29147,Highway
     43174,     29148,Highway
     43175,     29149,Highway
     43176,     29150,Highway
     43177,     29151,Highway
     43178,     29152,Highway
     43179,     29153,Highway
     43180,     29154,Highway
     43181,     29155,Highway
     43182,     29156,Highway
     43183,     29157,Highway
     43184,     29158,Highway
     43185,     29159,Highway
     43186,     29160,Highway
     43187,     29161,Highway
     43188,     29162,Highway
     43189,     29163,Highway
     43190,     29164,Highway
     43191,     29165,Highway
     43192,     29166,Highway
     43193,     29167,Highway
     43194,     29168,Highway
     43195,     29169,Highway
     43196,     29170,Highway
     43197,     29171,Highway
     43198,     29172,Highway
     43199,     29173,Highway
     43200,     29174,Highway
     43201,     29175,Highway
     43202,     29176,Highway
     43203,     29177,Highway
     43204,     29178,Highway
     43205,     29179,Highway
     43206,     29180,Highway
     43207,     29181,Highway
     43208,     29182,Highway
     43209,     29183,Highway
     43210,     29184,Highway
     43211,     29185,Highway
     43212,     29186,Highway
     43213,     29187,Highway
     43214,     29188,Highway
     43215,     29189,Highway
     43216,     29190,Highway
     43217,     29191,Highway
     43218,     29192,Highway
     43219,     29193,Highway
     43220,     29194,Highway
     43221,     29195,Highway
     43222,     29196,Highway
     43223,     29197,Highway
     43224,     29198,Highway
     43225,     29199,Highway
     43226,     29200,Highway
     43227,     29201,Highway
     43228,     29202,Highway
     43229,     29203,Highway
     43230,     29204,Highway
     43231,     29205,Highway
     43232,     29206,Highway
     43233,     29207,Highway
     43234,     29208,Highway
     43235,     29209,Highway
     43236,     29210,Highway
     43237,     29211,Highway
     43238,     29212,Highway
     43239,     29213,Highway
     43240,     29214,Highway
     43241,     29215,Highway
     43242,     29216,Highway
     43243,     29217,Highway
     43244,     29218,Highway
     43245,     29219,Highway
     43246,     29220,Highway
     43247,     29221,Highway
     43248,     29222,Highway
     43249,     29223,Highway
     43250,     29224,Highway
     43251,     29225,Highway
     43252,     29226,Highway
     43253,     29227,Highway
     43254,     29228,Highway
     43255,     29229,Highway
     43256,     29230,Highway
     43257,     29231,Highway
     43258,     29232,Highway
     43259,     29233,Highway
     43260,     29234,Highway
     43261,     29235,Highway
     43262,     29236,Highway
     43263,     29237,Highway
     43264,     29238,Highway
     43265,     29239,Highway
     43266,     29240,Highway
     43267,     29241,Highway
     43268,     29242,Highway
     43269,     29243,Highway
     43270,     29244,Highway
     43271,     29245,Highway
     43272,     29246,Highway
     43273,     29247,Highway
     43274,     29248,Highway
     43275,     29249,Highway
     43276,     29250,Highway
     43277,     29251,Highway
     43278,     29252,Highway
     43279,     29253,Highway
     43280,     29254,Highway
     43281,     29255,Highway
     43282,     29256,Highway
     43283,     29257,Highway
     43284,     29258,Highway
     43285,     29259,Highway
     43286,     29260,Highway
     43287,     29261,Highway
     43288,     29262,Highway
     43289,     29263,Highway
     43290,     29264,Highway
     43291,     29265,Highway
     43292,     29266,Highway
     43293,     29267,Highway
     43294,     29268,Highway
     43295,     29269,Highway
     43296,     29270,Highway
     43297,     29271,Highway
     43298,     29272,Highway
     43299,     29273,Highway
     43300,     29274,Highway
     43301,     29275,Highway
     43302,     29276,Highway
     43303,     29277,Highway
     43304,     29278,Highway
     43305,     29279,Highway
     43306,     29280,Highway
     43307,     29281,Highway
     43308,     29282,Highway
     43309,     29283,Highway
     43310,     29284,Highway
     43311,     29285,Highway
     43312,     29286,Highway
     43313,     29287,Highway
     43314,     29288,Highway
     43315,     29289,Highway
     43316,     29290,Highway
     43317,     29291,Highway
     43318,     29292,Highway
     43319,     29293,Highway
     43320,     29294,Highway
     43321,     29295,Highway
     43322,     29296,Highway
     43323,     29297,Highway
     43324,     29298,Highway
     43325,     29299,Highway
     43326,     29300,Highway
     43327,     29301,Highway
     43328,     29302,Highway
     43329,     29303,Highway
     43330,     29304,Highway
     43331,     29305,Highway
     43332,     29306,Highway
     43333,     29307,Highway
     43334,     29308,Highway
     43335,     29309,Highway
     43336,     29310,Highway
     43337,     29311,Highway
     43338,     29312,Highway
     43339,     29313,Highway
     43340,     29314,Highway
     43341,     29315,Highway
     43342,     29316,Highway
     43343,     29317,Highway
     43344,     29318,Highway
     43345,     29319,Highway
     43346,     29320,Highway
     43347,     29321,Highway
     43348,     29322,Highway
     43349,     29323,Highway
     43350,     29324,Highway
     43351,     29325,Highway
     43352,     29326,Highway
     43353,     29327,Highway
     43354,     29328,Highway
     43355,     29329,Highway
     43356,     29330,Highway
     43357,     29331,Highway
     43358,     29332,Highway
     43359,     29333,Highway
     43360,     29334,Highway
     43361,     29335,Highway
     43362,     29336,Highway
     43363,     29337,Highway
     43364,     29338,Highway
     43365,     29339,Highway
     43366,     29340,Highway
     43367,     29341,Highway
     43368,     29342,Highway
     43369,     29343,Highway
     43370,     29344,Highway
     43371,     29345,Highway
     43372,     29346,Highway
     43373,     29347,Highway
     43374,     29348,Highway
     43375,     29349,Highway
     43376,     29350,Highway
     43377,     29351,Highway
     43378,     29352,Highway
     43379,     29353,Highway
     43380,     29354,Highway
     43381,     29355,Highway
     43382,     29356,Highway
     43383,     29357,Highway
     43384,     29358,Highway
     43385,     29359,Highway
     43386,     29360,Highway
     43387,     29361,Highway
     43388,     29362,Highway
     43389,     29363,Highway
     43390,     29364,Highway
     43391,     29365,Highway
     43392,     29366,Highway
     43393,     29367,Highway
     43394,     29368,Highway
     43395,     29369,Highway
     43396,     29370,Highway
     43397,     29371,Highway
     43398,     29372,Highway
     43399,     29373,Highway
     43400,     29374,Highway
     43401,     29375,Highway
     43402,     29376,Highway
     43403,     29377,Highway
     43404,     29378,Highway
     43405,     29379,Highway
     43406,     29380,Highway
     43407,     29381,Highway
     43408,     29382,Highway
     43409,     29383,Highway
     43410,     29384,Highway
     43411,     29385,Highway
     43412,     29386,Highway
     43413,     29387,Highway
     43414,     29388,Highway
     43415,     29389,Highway
     43416,     29390,Highway
     43417,     29391,Highway
     43418,     29392,Highway
     43419,     29393,Highway
     43420,     29394,Highway
     43421,     29395,Highway
     43422,     29396,Highway
     43423,     29397,Highway
     43424,     29398,Highway
     43425,     29399,Highway
     43426,     29400,Highway
     43427,     29401,Highway
     43428,     29402,Highway
     43429,     29403,Highway
     43430,     29404,Highway
     43431,     29405,Highway
     43432,     29406,Highway
     43433,     29407,Highway
     43434,     29408,Highway
     43435,     29409,Highway
     43436,     29410,Highway
     43437,     29411,Highway
     43438,     29412,Highway
     43439,     29413,Highway
     43440,     29414,Highway
     43441,     29415,Highway
     43442,     29416,Highway
     43443,     29417,Highway
     43444,     29418,Highway
     43445,     29419,Highway
     43446,     29420,Highway
     43447,     29421,Highway
     43448,     29422,Highway
     43449,     29423,Highway
     43450,     29424,Highway
     43451,     29425,Highway
     43452,     29426,Highway
     43453,     29427,Highway
     43454,     29428,Highway
     43455,     29429,Highway
     43456,     29430,Highway
     43457,     29431,Highway
     43458,     29432,Highway
     43459,     29433,Highway
     43460,     29434,Highway
     43461,     29435,Highway
     43462,     29436,Highway
     43463,     29437,Highway
     43464,     29438,Highway
     43465,     29439,Highway
     43466,     29440,Highway
     43467,     29441,Highway
     43468,     29442,Highway
     43469,     29443,Highway
     43470,     29444,Highway
     43471,     29445,Highway
     43472,     29446,Highway
     43473,     29447,Highway
     43474,     29448,Highway
     43475,     29449,Highway
     43476,     29450,Highway
     43477,     29451,Highway
     43478,     29452,Highway
     43479,     29453,Highway
     43480,     29454,Highway
     43481,     29455,Highway
     43482,     29456,Highway
     43483,     29457,Highway
     43484,     29458,Highway
     43485,     29459,Highway
     43486,     29460,Highway
     43487,     29461,Highway
     43488,     29462,Highway
     43489,     29463,Highway
     43490,     29464,Highway
     43491,     29465,Highway
     43492,     29466,Highway
     43493,     29467,Highway
     43494,     29468,Highway
     43495,     29469,Highway
     43496,     29470,Highway
     43497,     29471,Highway
     43498,     29472,Highway
     43499,     29473,Highway
     43500,     29474,Highway
     43501,     29475,Highway
     43502,     29476,Highway
     43503,     29477,Highway
     43504,     29478,Highway
     43505,     29479,Highway
     43506,     29480,Highway
     43507,     29481,Highway
     43508,     29482,Highway
     43509,     29483,Highway
     43510,     29484,Highway
     43511,     29485,Highway
     43512,     29486,Highway
     43513,     29487,Highway
     43514,     29488,Highway
     43515,     29489,Highway
     43516,     29490,Highway
     43517,     29491,Highway
     43518,     29492,Highway
     43519,     29493,Highway
     43520,     29494,Highway
     43521,     29495,Highway
     43522,     29496,Highway
     43523,     29497,Highway
     43524,     29498,Highway
     43525,     29499,Highway
     43526,     29500,Highway
     43527,     29501,Highway
     43528,     29502,Highway
     43529,     29503,Highway
     43530,     29504,Highway
     43531,     29505,Highway
     43532,     29506,Highway
     43533,     29507,Highway
     43534,     29508,Highway
     43535,     29509,Highway
     43536,     29510,Highway
     43537,     29511,Highway
     43538,     29512,Highway
     43539,     29513,Highway
     43540,     29514,Highway
     43541,     29515,Highway
     43542,     29516,Highway
     43543,     29517,Highway
     43544,     29518,Highway
     43545,     29519,Highway
     43546,     29520,Highway
     43547,     29521,Highway
     43548,     29522,Highway
     43549,     29523,Highway
     43550,     29524,Highway
     43551,     29525,Highway
     43552,     29526,Highway
     43553,     29527,Highway
     43554,     29528,Highway
     43555,     29529,Highway
     43556,     29530,Highway
     43557,     29531,Highway
     43558,     29532,Highway
     43559,     29533,Highway
     43560,     29534,Highway
     43561,     29535,Highway
     43562,     29536,Highway
     43563,     29537,Highway
     43564,     29538,Highway
     43565,     29539,Highway
     43566,     29540,Highway
     43567,     29541,Highway
     43568,     29542,Highway
     43569,     29543,Highway
     43570,     29544,Highway
     43571,     29545,Highway
     43572,     29546,Highway
     43573,     29547,Highway
     43574,     29548,Highway
     43575,     29549,Highway
     43576,     29550,Highway
     43577,     29551,Highway
     43578,     29552,Highway
     43579,     29553,Highway
     43580,     29554,Highway
     43581,     29555,Highway
     43582,     29556,Highway
     43583,     29557,Highway
     43584,     29558,Highway
     43585,     29559,Highway
     43586,     29560,Highway
     43587,     29561,Highway
     43588,     29562,Highway
     43589,     29563,Highway
     43590,     29564,Highway
     43591,     29565,Highway
     43592,     29566,Highway
     43593,     29567,Highway
     43594,     29568,Highway
     43595,     29569,Highway
     43596,     29570,Highway
     43597,     29571,Highway
     43598,     29572,Highway
     43599,     29573,Highway
     43600,     29574,Highway
     43601,     29575,Highway
     43602,     29576,Highway
     43603,     29577,Highway
     43604,     29578,Highway
     43605,     29579,Highway
     43606,     29580,Highway
     43607,     29581,Highway
     43608,     29582,Highway
     43609,     29583,Highway
     43610,     29584,Highway
     43611,     29585,Highway
     43612,     29586,Highway
     43613,     29587,Highway
     43614,     29588,Highway
     43615,     29589,Highway
     43616,     29590,Highway
     43617,     29591,Highway
     43618,     29592,Highway
     43619,     29593,Highway
     43620,     29594,Highway
     43621,     29595,Highway
     43622,     29596,Highway
     43623,     29597,Highway
     43624,     29598,Highway
     43625,     29599,Highway
     43626,     29600,Highway
     43627,     29601,Highway
     43628,     29602,Highway
     43629,     29603,Highway
     43630,     29604,Highway
     43631,     29605,Highway
     43632,     29606,Highway
     43633,     29607,Highway
     43634,     29608,Highway
     43635,     29609,Highway
     43636,     29610,Highway
     43637,     29611,Highway
     43638,     29612,Highway
     43639,     29613,Highway
     43640,     29614,Highway
     43641,     29615,Highway
     43642,     29616,Highway
     43643,     29617,Highway
     43644,     29618,Highway
     43645,     29619,Highway
     43646,     29620,Highway
     43647,     29621,Highway
     43648,     29622,Highway
     43649,     29623,Highway
     43650,     29624,Highway
     43651,     29625,Highway
     43652,     29626,Highway
     43653,     29627,Highway
     43654,     29628,Highway
     43655,     29629,Highway
     43656,     29630,Highway
     43657,     29631,Highway
     43658,     29632,Highway
     43659,     29633,Highway
     43660,     29634,Highway
     43661,     29635,Highway
     43662,     29636,Highway
     43663,     29637,Highway
     43664,     29638,Highway
     43665,     29639,Highway
     43666,     29640,Highway
     43667,     29641,Highway
     43668,     29642,Highway
     43669,     29643,Highway
     43670,     29644,Highway
     43671,     29645,Highway
     43672,     29646,Highway
     43673,     29647,Highway
     43674,     29648,Highway
     43675,     29649,Highway
     43676,     29650,Highway
     43677,     29651,Highway
     43678,     29652,Highway
     43679,     29653,Highway
     43680,     29654,Highway
     43681,     29655,Highway
     43682,     29656,Highway
     43683,     29657,Highway
     43684,     29658,Highway
     43685,     29659,Highway
     43686,     29660,Highway
     43687,     29661,Highway
     43688,     29662,Highway
     43689,     29663,Highway
     43690,     29664,Highway
     43691,     29665,Highway
     43692,     29666,Highway
     43693,     29667,Highway
     43694,     29668,Highway
     43695,     29669,Highway
     43696,     29670,Highway
     43697,     29671,Highway
     43698,     29672,Highway
     43699,     29673,Highway
     43700,     29674,Highway
     43701,     29675,Highway
     43702,     29676,Highway
     43703,     29677,Highway
     43704,     29678,Highway
     43705,     29679,Highway
     43706,     29680,Highway
     43707,     29681,Highway
     43708,     29682,Highway
     43709,     29683,Highway
     43710,     29684,Highway
     43711,     29685,Highway
     43712,     29686,Highway
     43713,     29687,Highway
     43714,     29688,Highway
     43715,     29689,Highway
     43716,     29690,Highway
     43717,     29691,Highway
     43718,     29692,Highway
     43719,     29693,Highway
     43720,     29694,Highway
     43721,     29695,Highway
     43722,     29696,Highway
     43723,     29697,Highway
     43724,     29698,Highway
     43725,     29699,Highway
     43726,     29700,Highway
     43727,     29701,Highway
     43728,     29702,Highway
     43729,     29703,Highway
     43730,     29704,Highway
     43731,     29705,Highway
     43732,     29706,Highway
     43733,     29707,Highway
     43734,     29708,Highway
     43735,     29709,Highway
     43736,     29710,Highway
     43737,     29711,Highway
     43738,     29712,Highway
     43739,     29713,Highway
     43740,     29714,Highway
     43741,     29715,Highway
     43742,     29716,Highway
     43743,     29717,Highway
     43744,     29718,Highway
     43745,     29719,Highway
     43746,     29720,Highway
     43747,     29721,Highway
     43748,     29722,Highway
     43749,     29723,Highway
     43750,     29724,Highway
     43751,     29725,Highway
     43752,     29726,Highway
     43753,     29727,Highway
     43754,     29728,Highway
     43755,     29729,Highway
     43756,     29730,Highway
     43757,     29731,Highway
     43758,     29732,Highway
     43759,     29733,Highway
     43760,     29734,Highway
     43761,     29735,Highway
     43762,     29736,Highway
     43763,     29737,Highway
     43764,     29738,Highway
     43765,     29739,Highway
     43766,     29740,Highway
     43767,     29741,Highway
     43768,     29742,Highway
     43769,     29743,Highway
     43770,     29744,Highway
     43771,     29745,Highway
     43772,     29746,Highway
     43773,     29747,Highway
     43774,     29748,Highway
     43775,     29749,Highway
     43776,     29750,Highway
     43777,     29751,Highway
     43778,     29752,Highway
     43779,     29753,Highway
     43780,     29754,Highway
     43781,     29755,Highway
     43782,     29756,Highway
     43783,     29757,Highway
     43784,     29758,Highway
     43785,     29759,Highway
     43786,     29760,Highway
     43787,     29761,Highway
     43788,     29762,Highway
     43789,     29763,Highway
     43790,     29764,Highway
     43791,     29765,Highway
     43792,     29766,Highway
     43793,     29767,Highway
     43794,     29768,Highway
     43795,     29769,Highway
     43796,     29770,Highway
     43797,     29771,Highway
     43798,     29772,Highway
     43799,     29773,Highway
     43800,     29774,Highway
     43801,     29775,Highway
     43802,     29776,Highway
     43803,     29777,Highway
     43804,     29778,Highway
     43805,     29779,Highway
     43806,     29780,Highway
     43807,     29781,Highway
     43808,     29782,Highway
     43809,     29783,Highway
     43810,     29784,Highway
     43811,     29785,Highway
     43812,     29786,Highway
     43813,     29787,Highway
     43814,     29788,Highway
     43815,     29789,Highway
     43816,     29790,Highway
     43817,     29791,Highway
     43818,     29792,Highway
     43819,     29793,Highway
     43820,     29794,Highway
     43821,     29795,Highway
     43822,     29796,Highway
     43823,     29797,Highway
     43824,     29798,Highway
     43825,     29799,Highway
     43826,     29800,Highway
     43827,     29801,Highway
     43828,     29802,Highway
     43829,     29803,Highway
     43830,     29804,Highway
     43831,     29805,Highway
     43832,     29806,Highway
     43833,     29807,Highway
     43834,     29808,Highway
     43835,     29809,Highway
     43836,     29810,Highway
     43837,     29811,Highway
     43838,     29812,Highway
     43839,     29813,Highway
     43840,     29814,Highway
     43841,     29815,Highway
     43842,     29816,Highway
     43843,     29817,Highway
     43844,     29818,Highway
     43845,     29819,Highway
     43846,     29820,Highway
     43847,     29821,Highway
     43848,     29822,Highway
     43849,     29823,Highway
     43850,     29824,Highway
     43851,     29825,Highway
     43852,     29826,Highway
     43853,     29827,Highway
     43854,     29828,Highway
     43855,     29829,Highway
     43856,     29830,Highway
     43857,     29831,Highway
     43858,     29832,Highway
     43859,     29833,Highway
     43860,     29834,Highway
     43861,     29835,Highway
     43862,     29836,Highway
     43863,     29837,Highway
     43864,     29838,Highway
     43865,     29839,Highway
     43866,     29840,Highway
     43867,     29841,Highway
     43868,     29842,Highway
     43869,     29843,Highway
     43870,     29844,Highway
     43871,     29845,Highway
     43872,     29846,Highway
     43873,     29847,Highway
     43874,     29848,Highway
     43875,     29849,Highway
     43876,     29850,Highway
     43877,     29851,Highway
     43878,     29852,Highway
     43879,     29853,Highway
     43880,     29854,Highway
     43881,     29855,Highway
     43882,     29856,Highway
     43883,     29857,Highway
     43884,     29858,Highway
     43885,     29859,Highway
     43886,     29860,Highway
     43887,     29861,Highway
     43888,     29862,Highway
     43889,     29863,Highway
     43890,     29864,Highway
     43891,     29865,Highway
     43892,     29866,Highway
     43893,     29867,Highway
     43894,     29868,Highway
     43895,     29869,Highway
     43896,     29870,Highway
     43897,     29871,Highway
     43898,     29872,Highway
     43899,     29873,Highway
     43900,     29874,Highway
     43901,     29875,Highway
     43902,     29876,Highway
     43903,     29877,Highway
     43904,     29878,Highway
     43905,     29879,Highway
     43906,     29880,Highway
     43907,     29881,Highway
     43908,     29882,Highway
     43909,     29883,Highway
     43910,     29884,Highway
     43911,     29885,Highway
     43912,     29886,Highway
     43913,     29887,Highway
     43914,     29888,Highway
     43915,     29889,Highway
     43916,     29890,Highway
     43917,     29891,Highway
     43918,     29892,Highway
     43919,     29893,Highway
     43920,     29894,Highway
     43921,     29895,Highway
     43922,     29896,Highway
     43923,     29897,Highway
     43924,     29898,Highway
     43925,     29899,Highway
     43926,     29900,Highway
     43927,     29901,Highway
     43928,     29902,Highway
     43929,     29903,Highway
     43930,     29904,Highway
     43931,     29905,Highway
     43932,     29906,Highway
     43933,     29907,Highway
     43934,     29908,Highway
     43935,     29909,Highway
     43936,     29910,Highway
     43937,     29911,Highway
     43938,     29912,Highway
     43939,     29913,Highway
     43940,     29914,Highway
     43941,     29915,Highway
     43942,     29916,Highway
     43943,     29917,Highway
     43944,     29918,Highway
     43945,     29919,Highway
     43946,     29920,Highway
     43947,     29921,Highway
     43948,     29922,Highway
     43949,     29923,Highway
     43950,     29924,Highway
     43951,     29925,Highway
     43952,     29926,Highway
     43953,     29927,Highway
     43954,     29928,Highway
     43955,     29929,Highway
     43956,     29930,Highway
     43957,     29931,Highway
     43958,     29932,Highway
     43959,     29933,Highway
     43960,     29934,Highway
     43961,     29935,Highway
     43962,     29936,Highway
     43963,     29937,Highway
     43964,     29938,Highway
     43965,     29939,Highway
     43966,     29940,Highway
     43967,     29941,Highway
     43968,     29942,Highway
     43969,     29943,Highway
     43970,     29944,Highway
     43971,     29945,Highway
     43972,     29946,Highway
     43973,     29947,Highway
     43974,     29948,Highway
     43975,     29949,Highway
     43976,     29950,Highway
     43977,     29951,Highway
     43978,     29952,Highway
     43979,     29953,Highway
     43980,     29954,Highway
     43981,     29955,Highway
     43982,     29956,Highway
     43983,     29957,Highway
     43984,     29958,Highway
     43985,     29959,Highway
     43986,     29960,Highway
     43987,     29961,Highway
     43988,     29962,Highway
     43989,     29963,Highway
     43990,     29964,Highway
     43991,     29965,Highway
     43992,     29966,Highway
     43993,     29967,Highway
     43994,     29968,Highway
     43995,     29969,Highway
     43996,     29970,Highway
     43997,     29971,Highway
     43998,     29972,Highway
     43999,     29973,Highway
     44000,     29974,Highway
     44001,     29975,Highway
     44002,     29976,Highway
     44003,     29977,Highway
     44004,     29978,Highway
     44005,     29979,Highway
     44006,     29980,Highway
     44007,     29981,Highway
     44008,     29982,Highway
     44009,     29983,Highway
     44010,     29984,Highway
     44011,     29985,Highway
     44012,     29986,Highway
     44013,     29987,Highway
     44014,     29988,Highway
     44015,     29989,Highway
     44016,     29990,Highway
     44017,     29991,Highway
     44018,     29992,Highway
     44019,     29993,Highway
     44020,     29994,Highway
     44021,     29995,Highway
     44022,     29996,Highway
     44023,     29997,Highway
     44024,     29998,Highway
     44025,     29999,Highway
     44026,     30000,Highway
     44027,     30001,Highway
     44028,     30002,Highway
     44029,     30003,Highway
     44030,     30004,Highway
     44031,     30005,Highway
     44032,     30006,Highway
     44033,     30007,Highway
     44034,     30008,Highway
     44035,     30009,Highway
     44036,     30010,Highway
     44037,     30011,Highway
     44038,     30012,Highway
     44039,     30013,Highway
     44040,     30014,Highway
     44041,     30015,Highway
     44042,     30016,Highway
     44043,     30017,Highway
     44044,     30018,Highway
     44045,     30019,Highway
     44046,     30020,Highway
     44047,     30021,Highway
     44048,     30022,Highway
     44049,     30023,Highway
     44050,     30024,Highway
